"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"French Polynesia","PYF","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.97258496","2.3197093","2.46044087","3.50257206","3.18311739","2.56300044","2.28806424","2.07008052","1.63775349","2.38356304","1.87017775","1.59996212","1.74822152","2.07620168","2.42293572","3.00097346","3.24747443","2.977561","2.62514997","2.9106288","","",
"Romania","ROU","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.20876122","4.37598133","4.57694626","5.37136745","5.47733545","5.52778149","5.07106066","5.02223349","5.02274227","5.27841282","5.76614237","4.70199966","4.73353195","5.19664145","5.02168465","4.94721556","5.00346899","5.1508317","5.56050777","5.74447823","","",
"Russian Federation","RUS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.01989794","5.24284792","5.52166557","5.16368914","4.7603755","4.77177525","4.76654387","4.74792528","4.90364075","5.64392519","4.97111845","4.79491472","4.93637609","5.08104849","5.18209696","5.29604387","5.28970242","5.35889769","5.35520792","5.64849138","","",
"Rwanda","RWA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.26349449","3.89250112","3.66946197","8.02439117","8.54291725","8.77702618","7.58474445","7.83395863","7.5351038","7.77558613","8.05313301","7.90435696","8.06890869","6.74579239","6.95749235","6.62107325","6.92619371","6.38999128","6.6816082","6.41066742","","",
"South Asia","SAS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.71878486112848","3.88507769885502","3.94661682011603","3.72125829553641","3.69741454865406","3.62479689767877","3.54816136538864","3.48650508777052","3.45854238163444","3.41876513797504","3.25328983023875","3.2064569711256","3.26067729751876","3.62746048440541","3.53559925637139","3.51518363744481","3.43504664488651","2.98338925354676","3.03982101447829","3.0939902713817","","",
"Saudi Arabia","SAU","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.2115941","4.46173573","4.2493763","3.97909737","3.58400607","3.4186728","3.61922503","3.56228733","2.97100425","4.29041958","3.647856","3.71177721","4.01962376","4.46568298","5.22795486","5.9983449","5.83562946","6.26256323","5.74845695","5.68828773","","",
"Sudan","SDN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.60664463","3.36456847","3.30010867","3.89187932","4.15593481","4.09418106","4.88544321","5.66269207","5.42313623","6.39496279","5.05810213","5.61579561","5.68827009","6.96487522","5.67619705","7.26747084","5.48409986","6.05546141","4.43653536","4.57356596","","",
"Senegal","SEN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.53971124","3.67916536","3.95129871","4.29645395","4.56848049","3.67466164","3.76337719","3.41496325","3.50687575","3.84157085","4.02764177","4.21416569","4.26687956","4.38575172","4.39605808","4.38257313","4.26078129","3.99707484","4.23825741","4.13226938","","",
"Singapore","SGP","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.34336376","3.16302657","3.358464","3.60699248","3.15019822","3.03367925","2.9347465","2.83749056","3.19488454","3.39853096","3.20265365","3.15792179","3.32783675","3.68562651","3.87155676","4.18069839","4.39192295","4.36418819","4.08520222","4.08152914","","",
"Solomon Islands","SLB","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.82626629","6.60538769","10.10495281","7.075634","7.72383881","9.0159359","8.00584602","7.17948914","5.68918657","7.03139544","8.38949013","6.01607323","4.99881887","4.7872014","5.06938744","4.63923359","4.51225424","4.22589684","3.99611521","4.77362394","","",
"Sierra Leone","SLE","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.51732922","10.97251225","11.42102432","10.82905197","10.96055317","11.03772926","10.39398956","10.03516197","9.87387085","11.09847832","10.94338036","13.28134346","10.59041977","11.56772041","19.72741699","20.413414","16.5259552","9.39976025","8.28987408","8.74976635","","",
"El Salvador","SLV","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.92467785","8.82467365","8.77833939","8.4062252","8.49746799","8.43694401","7.92342138","7.63829565","7.66487646","8.39771748","8.23629189","8.14439964","7.53931999","7.71839237","7.68152761","7.63034058","7.70530415","7.21280336","7.09307051","7.16578436","","",
"San Marino","SMR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.83692789","5.69305277","5.44233704","4.81547499","4.91077471","4.93253946","4.95809364","5.1441412","5.45987749","6.24213982","6.61328411","7.3972249","7.95256329","7.72582674","7.52978706","7.17826128","6.72881317","7.22321129","6.91428852","6.39008522","","",
"Somalia","SOM","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.49934578","6.86061621","8.0600071","8.1294651","8.24021435","8.27808189","8.48804665","9.37001324","9.47590065","9.3397665","9.52071667","9.10749245","9.32176399","9.30588913","9.23958969","8.8132","8.4589138","8.22039318","8.5316782","8.67206478","","",
"Sub-Saharan Africa (excluding high income)","SSA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.40473965350941","5.40505481385792","4.90459101476509","5.89929204232059","5.87385459411294","5.65954675753463","5.51850468191101","5.39594912573004","5.13903251831594","5.57618282130433","5.51969762137647","5.43605195359614","5.23941166572307","5.20786761088234","4.96404354494334","5.27264032957928","5.24966118593467","5.29673595100424","5.03946749508178","4.97035345774302","","",
"South Sudan","SSD","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.23701382","6.27566719","6.04213858","","",
"Sub-Saharan Africa","SSF","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.40355000128791","5.40504094047784","4.9040311439486","5.89858986975758","5.87301461273848","5.6587683459361","5.51760616670949","5.39472383280605","5.13813937383234","5.57498994341964","5.51923032846689","5.43563280188765","5.23972234498012","5.20734591451701","4.96387439944054","5.27205912690836","5.24960004541517","5.29637397172857","5.03968590463733","4.97056175756633","","",
"Small states","SST","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.65809477459808","4.67238011855711","4.85040922656006","5.02915681196232","4.95632424529286","4.6331875697862","4.36252477167045","4.32354409669488","3.99642758382641","4.63620890507549","4.24897221432247","3.89442020877004","3.85917906082301","4.07292339295029","4.24292351937051","4.81658756159349","5.03577087995011","5.01364809776371","4.8030675812482","4.9648374412882","","",
"Sao Tome and Principe","STP","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.51090622","10.83180332","10.66279221","12.6178236","11.86979675","11.51630402","8.27670765","8.1677618","7.11202765","7.19514179","6.84464884","6.75577354","6.47629499","7.93743801","6.73101854","5.34009647","6.43088818","6.46091604","5.84369802","5.52976227","","",
"Suriname","SUR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.28476238","4.09541416","5.70779514","5.23449087","5.84803867","5.61497545","6.27044153","5.59070206","5.08278036","5.33047295","5.03042459","4.72143984","4.58755207","4.80475569","4.84127617","6.21926689","6.35384083","5.9441762","7.8974061","9.7369957","","",
"Slovak Republic","SVK","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.30256939","5.3315053","5.50947618","5.44849873","6.37190485","6.58870029","6.85076714","7.17735386","6.9563446","7.94779444","7.73118067","7.3478632","7.54334021","7.49961424","6.89176321","6.7925415","7.11029387","6.77144289","6.70504332","6.9586463","","",
"Slovenia","SVN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.80406952","7.87602425","8.02119923","8.09883595","7.93957281","7.99595737","7.82322741","7.51139164","7.85466576","8.540802","8.56503296","8.53639603","8.71509933","8.74028301","8.50197506","8.49823952","8.4630394","8.18522835","8.27940369","8.52386475","","",
"Sweden","SWE","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.32689953","7.90032959","8.21006203","8.31724644","8.12961864","8.1508379","8.05226517","7.99607706","8.20824242","8.77037907","8.31963825","10.41646767","10.73515224","10.9049139","10.9479475","10.80418396","10.85240364","10.78509998","10.94106293","10.86749268","","",
"Eswatini","SWZ","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.60951757","5.13895321","5.5229826","6.37864399","6.81432486","7.37623358","7.82560015","7.93004131","8.85792923","8.63292217","8.59125805","8.46997261","7.82028151","7.45686579","7.25702429","7.05950689","6.82044792","6.98103666","7.2573719","6.78069067","","",
"Sint Maarten (Dutch part)","SXM","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.61071825","5.39628124","4.56042624","5.35933495","5.1972785","4.97854805","4.67937088","4.09072113","3.98245716","3.88551354","4.82908678","4.80053091","5.73247576","4.50912476","4.7388773","4.5895319","5.18561649","4.90735865","5.26916742","5.1902914","","",
"Syrian Arab Republic","SYR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.34962416","4.49367189","4.52326918","5.117836","4.47935677","4.10969782","3.77772379","3.72242475","3.39762759","3.54646325","3.27644157","3.3285625","3.56564736","","","","","","","","","",
"Turks and Caicos Islands","TCA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.45750237","5.29329205","7.26788855","5.50941277","5.50012302","4.84111404","4.86643219","4.34312963","4.0595479","4.44166517","4.06023169","3.91046619","3.85607743","4.06645155","4.27316856","4.52395439","5.05077505","4.55722904","4.1669445","4.3536315","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.95200403367158","3.8493807380468","3.91230557977425","3.97963804939624","3.88763286331219","3.87813623852009","3.72708114548985","3.55443289495824","3.7252445309355","4.12416886883255","4.01673852005327","4.1373615921048","4.33765027590416","4.48116093075014","4.55559441554572","4.70992835918193","4.74151939258838","4.8131309749616","4.91598581970141","5.07067334334712","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.04110565713646","5.33627652829651","5.57050097397404","5.48889049073729","5.28072237445664","5.25250114384156","5.2271840633955","5.19223224600539","5.30124398992872","5.80165245171943","5.36109531410038","5.07060724957719","5.12187544466727","5.17394660959586","5.21462981994869","5.23679782739513","5.33606950389431","5.34941121869418","5.37051457984851","5.58497568709405","","",
"Togo","TGO","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.79417205","2.88543582","2.90226316","2.93838358","3.08552408","3.30243444","3.44604039","3.86664653","3.84063792","4.07617235","4.45492935","4.55412006","4.80786562","4.94373512","5.07536507","4.9564662","5.35245514","6.49387741","6.08747768","5.72606897","","",
"Thailand","THA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.10125375","3.02623773","3.334723","3.24312782","3.13893151","3.15972233","3.09970856","3.19277525","3.45933914","3.61939621","3.39009833","3.56825471","3.5229404","3.45313334","3.68448091","3.66788888","3.7540946","3.84309888","3.8184948","3.78912091","","",
"Tajikistan","TJK","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.26492453","4.57802582","4.43647242","4.70218658","4.79911184","5.21024704","5.03254747","5.54050112","5.91206694","5.85579777","5.73543406","5.85971785","5.98185873","6.53226376","6.6654973","6.9073596","7.00427723","7.2288146","7.2394805","7.10529375","","",
"Turkmenistan","TKM","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.89164257","8.14875412","7.0219698","8.51216888","10.57751369","9.55530357","8.41321373","5.28883219","5.90518856","4.81248379","4.9963603","4.89650869","4.77595139","5.15063286","5.49777317","6.29793644","6.62305355","6.93536758","6.60684919","6.56862497","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.53620569786404","6.65839671957734","6.49648005735414","6.68235111884227","6.72390187213663","6.70659120094472","6.86784383146011","6.96958895195241","6.93177663394734","7.51785204777833","7.21645445133989","7.1453898763665","7.1350084140249","7.21683742322551","7.31862397917154","7.78763437299169","7.74422862407351","8.0879120884302","7.88395418002551","7.89498879172734","","",
"Timor-Leste","TLS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.84187007","4.26103544","5.28044796","6.00191975","5.64793253","6.96563959","7.30931854","6.47058773","6.78081751","7.06785393","8.5323782","7.60483742","7.67216587","6.89625216","6.7448473","7.61165237","7.15850592","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.72206863456125","5.11071991086217","5.0068138014149","5.00582096605075","4.7857087927069","4.57403962602273","4.46700353834268","4.49369730689001","4.50682221087278","5.26137514984888","5.11140655789367","5.46728186650122","5.55270368311281","5.31475219908762","5.63884736179014","6.05563081869315","6.5370050888983","6.69465469152894","6.28141494379964","5.73207865952118","","",
"Tonga","TON","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.02391076","3.54290938","3.71628523","3.56334972","4.63417006","4.51536036","5.59165668","4.86887074","6.21641684","4.09607935","4.98202562","4.00464964","5.0140667","4.23476315","5.29359198","4.68395281","5.04334545","5.09755182","5.05481672","4.98149967","","",
"South Asia (IDA & IBRD)","TSA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.71878486112848","3.88507769885503","3.94661682011603","3.72125829553641","3.69741454865406","3.62479689767877","3.54816136538864","3.48650508777052","3.45854238163444","3.41876513797504","3.25328983023875","3.2064569711256","3.26067729751876","3.62746048440541","3.53559925637139","3.51518363744481","3.43504664488651","2.98338925354676","3.03982101447829","3.0939902713817","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.40355000128791","5.40504094047784","4.9040311439486","5.89858986975759","5.87301461273848","5.6587683459361","5.51760616670949","5.39472383280605","5.13813937383234","5.57498994341964","5.51923032846689","5.43563280188765","5.23972234498012","5.20734591451701","4.96387439944053","5.27205912690836","5.24960004541517","5.29637397172857","5.03968590463733","4.97056175756633","","",
"Trinidad and Tobago","TTO","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.23492432","4.0346489","4.72302485","4.18767166","4.30805206","4.43451166","4.15432024","4.1536026","3.65757036","5.48676443","5.08042908","4.72197914","4.87719965","5.02981281","5.20177984","6.07862949","6.83270836","6.99457884","6.70954943","7.02007389","","",
"Tunisia","TUN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.04834366","5.09929466","5.37092733","5.46378517","5.45323801","5.3973608","5.38218164","5.42856932","5.41714668","5.67045975","5.88395596","6.43202877","6.6064229","6.85662031","6.80739641","6.62154102","6.60998964","6.84927845","6.82099104","6.95845938","","",
"Turkiye","TUR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.59957218","4.88784933","5.06227875","5.01427698","4.90964413","4.89389706","5.14591694","5.23760796","5.21761799","5.49438715","5.02053452","4.6530509","4.44444656","4.37099981","4.32517862","4.11690378","4.28469229","4.17974997","4.12414074","4.34409809","","",
"Tuvalu","TUV","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.24389076","19.18874931","13.28484821","15.41858196","10.56772137","11.35907459","13.37901974","11.2719593","10.74156666","14.3572998","16.88332939","15.80998898","15.32846642","18.60474205","16.86151695","16.69959259","15.60996437","16.77852631","19.03600502","23.96181297","","",
"Tanzania","TZA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.41530037","4.2355175","4.68907547","5.34231567","5.7373414","6.32282591","7.59827995","6.8842783","5.55704832","5.0630641","5.22392178","5.05598497","5.01779366","4.64643383","4.01492023","3.64969921","3.9635036","4.08257437","4.15363026","3.82769322","","",
"Uganda","UGA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0709548","5.03950405","4.75769854","4.29922581","4.70028543","5.80522776","6.46337509","6.11315584","5.45659018","5.78845501","6.80890226","6.69590998","6.10853958","5.78252459","5.33653069","5.11239147","4.9682045","4.0002389","4.03115654","3.82522416","","",
"Ukraine","UKR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.30685234","5.72534418","5.99220037","6.54574108","6.16856956","6.3461585","6.41695166","6.01705217","5.49728012","6.60771894","6.8122654","6.81617689","7.11665535","6.94155264","7.18958139","7.77609348","7.54540205","7.43332481","7.51988459","7.09860182","","",
"Upper middle income","UMC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.50907294476171","5.4694312793155","5.38701525703499","5.44279977021501","5.37011422164657","5.33835849209878","5.26082673323398","5.16684729136176","5.20701011669269","5.64006289882926","5.40680076457983","5.34970549909661","5.38869645387497","5.46249871480748","5.51963656742569","5.63163636207116","5.63159189940794","5.77604304321743","5.71649036654006","5.84470545369709","","",
"Uruguay","URY","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.21095848","9.79864407","9.68134212","9.61753464","8.30145359","7.75686073","7.74287415","7.49349833","8.12533188","7.9498806","7.91117096","7.94895601","8.0675621","8.11896133","8.07321835","8.29223633","8.67533779","8.82179165","9.01455498","9.34783173","","",
"United States","USA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.48431969","13.16362572","13.98185062","14.49863911","14.59480953","14.60504532","14.71834183","14.93882084","15.2670145","16.23350334","16.25922203","16.1985054","16.17543411","16.06451797","16.25333214","16.52407265","16.84432411","16.80583572","16.68710518","16.76706314","","",
"Uzbekistan","UZB","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.42173624","5.54972124","5.44828367","5.49766588","5.12983561","5.06766796","5.03525591","4.81405973","4.98551559","5.08302879","5.22166872","5.14376926","5.45723581","5.66173697","4.6729269","4.98760509","4.96638346","5.07679939","5.30275869","5.61760426","","",
"St. Vincent and the Grenadines","VCT","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.29551268","4.30074549","4.30659676","4.18275356","4.07436132","4.03522491","3.84620976","3.98138881","4.08864832","4.33336353","4.55129242","4.46511078","4.68828583","4.56956387","4.35374546","4.08409452","4.16448689","4.32440805","4.51017952","4.75291252","","",
"Venezuela, RB","VEN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.33427334","7.85063791","7.71828222","7.50704718","6.7815671","6.05509377","8.09861088","7.78345251","6.40868998","7.54578876","6.831038","7.17711306","6.44814396","5.59412289","5.77645016","4.34628868","3.91797352","4.66499233","4.92647457","5.36708355","","",
"British Virgin Islands","VGB","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.81915784","4.51130724","3.59967494","3.66619444","3.7992034","4.01387453","4.24659586","4.30235815","4.05425787","4.16906261","4.69927359","4.6128521","5.00178242","5.07556248","4.6127553","4.56543732","4.51853609","4.71283436","5.03448868","5.24965572","","",
"Vanuatu","VUT","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.31252217","3.39338827","3.9043777","3.50691938","3.53991532","3.30528617","3.32175636","3.10785556","3.13810229","3.25197911","3.52656102","3.59819388","3.9356277","4.39234543","3.64668846","4.32168341","2.93130064","2.7629149","3.3463788","3.36034679","","",
"World","WLD","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.6300030244723","9.02656651170841","9.36870140153146","9.51715242234888","9.4192020839954","9.33865222025159","9.25806549566749","9.10154357966728","9.09798503428847","9.82750080014356","9.49527666549955","9.37971775047152","9.38961392955615","9.3671637473821","9.44824183556412","9.73771715274047","9.86269291203331","9.766082797579","9.70484735420091","9.83078481109117","","",
"Samoa","WSM","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.39660835","3.93347454","4.64051867","4.2858696","4.64893484","4.76252794","5.01838207","4.87175083","4.65748072","5.26653099","5.29189062","5.4401269","5.07944012","6.44957209","6.60753155","5.78755045","5.4250021","5.56750727","5.47191095","6.36309385","","",
"Kosovo","XKX","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.66606522","4.94515133","4.83237219","5.7575779","5.51440477","5.20585394","5.52929878","5.82077026","5.76191092","5.98620367","5.15933132","4.76953077","5.1959362","4.96083164","4.84180498","4.25285769","","","","","","",
"South Africa","ZAF","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.16472149","7.93901682","7.46446323","7.91530371","7.76453447","7.68997431","7.6922164","7.68138409","7.88024807","8.52350235","8.66596985","8.74146175","8.77310753","8.85552406","8.55091476","8.79018974","8.82142925","8.72262383","8.85829735","9.10935497","","",
"Zambia","ZMB","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.15237093","6.55248451","6.79403543","7.18999434","7.04994965","6.86332226","5.87367344","4.35264969","4.01207542","4.42680454","3.71929598","3.46053243","3.93052912","4.69091034","3.82924223","4.43510246","4.47720718","4.37697697","5.03271484","5.31220293","","",
"Zimbabwe","ZWE","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.47583866","8.08173752","6.91835356","7.11014795","8.13352489","7.45206605","7.67516281","7.46975242","8.68006228","7.70356494","","",
